Player,player_id,team,date,home,opponent,win,team_pts,opp_pts,minutes,fgmade,fgatt,made3,att3,made1,att1,offrb,defrb,totrb,assist,steal,block,turnover,fouls,points,efficiency,,
Sugar Rodgers,63,NYL,608,1,WAS,1,81,64,19,1,4,1,2,0,0,1,1,2,3,0,0,1,5,3,4,,
Sugar Rodgers,63,NYL,610,0,TUL,0,57,72,17,1,10,0,4,2,2,1,1,2,1,0,0,0,3,4,-2,,
Sugar Rodgers,63,NYL,613,1,CON,0,75,83,20,3,7,2,5,0,0,0,0,0,0,0,0,1,4,8,3,,
Sugar Rodgers,63,NYL,615,0,CON,0,72,76,20,1,8,1,5,0,0,1,1,2,1,2,0,2,4,3,-1,,
Sugar Rodgers,63,NYL,618,0,CHI,0,100,105,12,3,5,1,2,0,0,0,0,0,1,0,0,1,1,7,5,,
Sugar Rodgers,63,NYL,620,0,ATL,0,64,85,13,0,2,0,1,1,3,0,1,1,0,1,0,1,0,1,-2,,
Sugar Rodgers,63,NYL,622,1,ATL,1,85,78,8,5,7,3,5,0,2,0,0,0,1,0,0,0,1,13,10,,
Sugar Rodgers,63,NYL,627,1,CHI,0,69,73,20,5,9,0,2,2,4,1,1,2,0,3,0,2,3,12,9,,
Sugar Rodgers,63,NYL,629,1,CON,1,67,65,17,2,6,1,3,2,2,1,5,6,2,4,1,3,0,7,13,,
Sugar Rodgers,63,NYL,701,1,TUL,1,90,74,15,1,3,0,2,1,1,0,5,5,2,0,0,2,2,3,6,,
Sugar Rodgers,63,NYL,706,1,MIN,1,87,80,16,2,6,0,3,1,1,1,0,1,2,1,0,0,1,5,5,,
Sugar Rodgers,63,NYL,709,0,SAN,0,66,80,26,8,15,2,5,3,3,1,2,3,0,2,0,3,2,21,16,,
Sugar Rodgers,63,NYL,711,1,LAS,0,54,68,24,1,8,1,4,0,0,0,4,4,3,1,0,0,3,3,4,,
Sugar Rodgers,63,NYL,716,1,ATL,1,77,75,15,6,8,2,4,1,1,0,1,1,0,0,0,0,1,15,14,,
Sugar Rodgers,63,NYL,723,0,LAS,1,66,64,18,0,2,0,0,0,0,0,2,2,2,0,0,1,0,0,1,,
Sugar Rodgers,63,NYL,724,0,SEA,1,84,80,31,7,13,3,7,1,2,0,3,3,4,0,0,1,1,18,17,,
Sugar Rodgers,63,NYL,726,0,PHO,0,63,78,18,1,5,0,2,1,3,0,2,2,0,1,0,0,0,3,0,,
Sugar Rodgers,63,NYL,729,1,WAS,1,80,76,17,4,9,1,2,1,2,0,4,4,1,1,2,0,2,10,12,,
Sugar Rodgers,63,NYL,731,0,CHI,0,74,87,24,1,6,0,1,1,2,0,3,3,3,0,2,1,2,3,4,,
Sugar Rodgers,63,NYL,803,0,ATL,1,83,76,8,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,-1,,
Sugar Rodgers,63,NYL,805,0,WAS,0,46,79,14,0,4,0,1,0,0,1,1,2,1,0,0,2,0,0,-3,,
Sugar Rodgers,63,NYL,808,1,CON,1,71,66,22,3,12,0,4,6,6,0,1,1,1,0,1,1,1,12,5,,
Sugar Rodgers,63,NYL,810,1,IND,0,76,90,15,3,5,1,2,2,3,1,0,1,0,1,1,1,1,9,8,,
Sugar Rodgers,63,NYL,812,1,PHO,0,64,76,11,1,5,0,0,0,0,1,0,1,1,0,0,0,3,2,0,,
Sugar Rodgers,63,NYL,814,0,IND,0,63,76,21,1,5,0,0,7,8,0,2,2,2,1,2,2,3,9,9,,
Sugar Rodgers,63,NYL,816,0,WAS,1,73,61,15,1,6,0,4,0,0,0,0,0,0,0,0,0,1,2,-3,,
Sugar Rodgers,63,NYL,817,1,IND,1,73,61,17,2,4,0,0,2,2,1,5,6,2,1,0,0,0,6,13,,
Jordan Hooper,64,TUL,517,0,SAN,0,76,80,14,0,3,0,2,0,0,0,2,2,0,1,1,0,0,0,1,,
Jordan Hooper,64,TUL,523,1,MIN,0,93,94,15,3,7,3,5,2,2,1,2,3,2,0,0,0,2,11,12,,
Jordan Hooper,64,TUL,528,0,SAN,0,79,82,14,2,6,0,2,0,2,1,0,1,0,0,0,1,1,4,-2,,
Jordan Hooper,64,TUL,530,0,PHO,0,78,100,18,2,6,2,6,0,0,0,1,1,0,0,0,0,0,6,3,,
Jordan Hooper,64,TUL,601,0,SEA,0,60,62,31,4,10,2,7,0,0,1,4,5,0,0,0,0,2,10,9,,
Jordan Hooper,64,TUL,606,1,PHO,1,94,78,12,0,2,0,2,2,2,0,1,1,0,1,0,0,3,2,2,,
Jordan Hooper,64,TUL,610,1,NYL,1,72,57,18,3,4,2,3,0,0,2,2,4,1,1,0,2,1,8,11,,
Jordan Hooper,64,TUL,613,1,LAS,1,69,67,23,4,8,2,6,2,2,0,3,3,0,0,0,2,1,12,9,,
Jordan Hooper,64,TUL,615,1,SEA,1,85,79,13,3,5,0,2,0,0,0,0,0,0,0,0,1,1,6,3,,
Jordan Hooper,64,TUL,619,0,LAS,0,77,87,19,4,6,3,5,0,2,0,2,2,1,0,1,0,1,11,11,,
Jordan Hooper,64,TUL,620,0,PHO,0,80,91,22,3,9,1,6,0,0,0,3,3,0,0,1,0,2,7,5,,
Jordan Hooper,64,TUL,622,0,CHI,1,105,99,21,3,6,3,4,0,0,0,3,3,0,0,0,0,0,9,9,,
Jordan Hooper,64,TUL,625,0,IND,1,107,102,26,3,4,1,2,0,0,1,4,5,4,1,0,4,0,7,12,,
Jordan Hooper,64,TUL,628,1,LAS,0,89,92,27,3,8,3,6,0,0,0,3,3,2,1,0,0,2,9,10,,
Jordan Hooper,64,TUL,629,1,PHO,0,77,80,18,1,6,0,3,0,0,4,2,6,0,1,0,2,0,2,2,,
Jordan Hooper,64,TUL,701,0,NYL,0,74,90,17,2,6,1,4,0,0,0,1,1,1,0,0,1,1,5,2,,
Jordan Hooper,64,TUL,703,0,CON,1,96,83,19,3,6,2,4,0,0,1,1,2,0,0,0,0,2,8,7,,
Jordan Hooper,64,TUL,705,1,CON,0,76,78,19,0,6,0,5,1,2,1,1,2,0,0,0,2,1,1,-6,,
Jordan Hooper,64,TUL,708,1,IND,0,76,78,21,4,9,4,8,0,0,0,1,1,0,0,0,1,2,12,7,,
Jordan Hooper,64,TUL,710,1,MIN,0,85,91,26,2,5,2,5,0,0,0,2,2,0,0,0,1,1,6,4,,
Jordan Hooper,64,TUL,712,1,WAS,0,74,91,22,2,9,2,8,0,0,1,1,2,2,2,0,1,0,6,4,,
Jordan Hooper,64,TUL,716,0,MIN,0,82,93,15,0,3,0,1,2,2,1,2,3,0,1,0,1,2,2,2,,
Jordan Hooper,64,TUL,717,1,SAN,1,95,90,10,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,,
Jordan Hooper,64,TUL,722,0,SAN,0,93,95,18,2,4,2,3,0,0,0,1,1,0,0,1,2,0,6,4,,
Jordan Hooper,64,TUL,725,0,WAS,0,77,82,24,3,9,3,7,0,0,3,2,5,2,0,1,2,2,9,9,,
Jordan Hooper,64,TUL,727,1,CHI,1,79,69,18,3,9,3,8,0,0,1,2,3,1,0,1,0,0,9,8,,
Jordan Hooper,64,TUL,729,1,SEA,1,80,74,14,0,3,0,3,0,0,1,1,2,1,0,0,0,3,0,0,,
Jordan Hooper,64,TUL,731,1,ATL,0,75,85,17,2,5,2,3,0,0,1,2,3,1,2,0,0,1,6,9,,
Jordan Hooper,64,TUL,802,1,MIN,0,75,84,17,0,2,0,1,0,0,0,1,1,0,1,0,0,2,0,0,,
Jordan Hooper,64,TUL,805,0,LAS,1,96,90,14,3,6,1,4,0,0,0,1,1,0,0,0,0,1,7,5,,
Jordan Hooper,64,TUL,808,1,SAN,1,79,62,22,3,7,1,4,0,0,1,0,1,0,0,0,1,2,7,3,,
Jordan Hooper,64,TUL,810,0,SEA,0,68,74,20,1,6,1,4,0,0,1,2,3,1,0,0,0,1,3,2,,
Jordan Hooper,64,TUL,815,0,ATL,0,76,92,18,0,3,0,3,3,4,1,4,5,0,0,0,2,3,3,2,,
Jordan Hooper,64,TUL,816,0,MIN,0,63,80,24,0,3,0,3,3,3,0,0,0,0,0,1,2,4,3,-1,,
Stefanie Dolson,65,WAS,516,1,MIN,0,77,89,18,3,6,0,1,0,0,0,4,4,1,0,0,3,3,6,5,,
Stefanie Dolson,65,WAS,523,0,IND,1,79,63,19,1,3,0,0,2,2,0,4,4,1,0,1,3,1,4,5,,
Stefanie Dolson,65,WAS,524,1,SEA,0,65,73,17,2,7,0,0,2,2,1,4,5,3,0,1,2,1,6,8,,
Stefanie Dolson,65,WAS,530,1,NYL,1,68,60,18,1,6,0,0,0,0,4,0,4,2,2,1,2,4,2,4,,
Stefanie Dolson,65,WAS,601,1,LAS,1,92,84,40,6,8,0,0,2,2,0,11,11,1,0,1,6,1,14,19,,
Stefanie Dolson,65,WAS,605,0,CON,1,74,66,16,3,4,0,0,0,0,1,3,4,0,0,2,3,3,6,8,,
Stefanie Dolson,65,WAS,606,1,IND,0,61,64,24,3,6,0,0,4,4,4,5,9,0,1,1,2,5,10,16,,
Stefanie Dolson,65,WAS,608,0,NYL,0,64,81,20,3,4,0,0,1,2,1,3,4,1,1,0,0,4,7,11,,
Stefanie Dolson,65,WAS,610,1,PHO,0,66,81,16,1,3,0,0,0,0,0,2,2,2,0,0,1,4,2,3,,
Stefanie Dolson,65,WAS,613,1,CHI,1,79,68,11,4,5,0,0,0,0,0,1,1,0,0,1,0,1,8,9,,
Stefanie Dolson,65,WAS,615,1,ATL,0,67,75,21,1,4,0,0,2,2,1,3,4,1,2,1,2,2,4,7,,
Stefanie Dolson,65,WAS,618,0,ATL,0,73,83,20,4,5,0,0,0,0,3,5,8,6,1,0,1,3,8,21,,
Stefanie Dolson,65,WAS,620,0,MIN,0,65,75,16,0,1,0,1,2,2,1,3,4,2,0,3,4,1,2,6,,
Stefanie Dolson,65,WAS,622,0,SEA,0,86,89,7,2,3,0,0,0,1,0,3,3,2,0,1,1,1,4,7,,
Stefanie Dolson,65,WAS,624,0,SAN,1,81,70,16,5,7,0,0,0,0,2,2,4,0,0,4,1,3,10,15,,
Stefanie Dolson,65,WAS,627,1,CON,1,69,63,18,4,6,0,0,0,0,4,3,7,0,0,0,1,3,8,12,,
Stefanie Dolson,65,WAS,629,1,SAN,0,65,73,20,3,4,0,0,0,0,0,5,5,3,0,1,2,4,6,12,,
Stefanie Dolson,65,WAS,702,1,IND,0,77,80,14,1,4,0,0,0,0,0,1,1,0,0,0,0,1,2,0,,
Stefanie Dolson,65,WAS,705,0,ATL,0,73,86,19,4,8,0,0,0,0,1,4,5,0,0,2,2,3,8,9,,
Stefanie Dolson,65,WAS,709,0,CHI,1,72,65,20,2,6,0,0,2,2,1,3,4,1,2,4,1,5,6,12,,
Stefanie Dolson,65,WAS,712,0,TUL,1,91,74,22,5,8,0,0,1,2,2,0,2,1,0,0,2,5,11,8,,
Stefanie Dolson,65,WAS,715,0,PHO,0,78,90,13,1,7,0,1,0,0,0,3,3,1,0,0,1,0,2,-1,,
Stefanie Dolson,65,WAS,717,0,LAS,1,79,75,13,1,3,0,0,0,0,0,3,3,1,0,1,1,0,2,4,,
Stefanie Dolson,65,WAS,723,1,CON,1,89,75,20,5,7,0,0,3,3,0,4,4,0,0,0,3,3,13,12,,
Stefanie Dolson,65,WAS,725,1,TUL,1,82,77,18,2,6,0,0,0,0,1,3,4,0,1,1,1,1,4,5,,
Stefanie Dolson,65,WAS,727,1,ATL,1,77,67,15,1,5,0,0,0,0,0,0,0,1,0,0,1,3,2,-2,,
Stefanie Dolson,65,WAS,729,0,NYL,0,76,80,25,4,6,0,0,0,0,0,8,8,4,0,1,1,3,8,18,,
Stefanie Dolson,65,WAS,803,0,CHI,0,65,76,13,1,4,0,0,0,0,0,1,1,3,0,2,2,1,2,3,,
Stefanie Dolson,65,WAS,805,1,NYL,1,79,46,19,3,4,0,0,0,1,1,6,7,1,1,1,2,4,6,12,,
Stefanie Dolson,65,WAS,808,0,IND,1,74,61,12,2,4,0,0,2,4,0,4,4,0,0,4,2,3,6,8,,
Stefanie Dolson,65,WAS,810,0,CON,0,81,89,15,1,2,0,0,0,0,0,2,2,0,1,1,1,5,2,4,,
Stefanie Dolson,65,WAS,813,1,CHI,0,69,72,35,3,10,0,0,6,6,2,8,10,3,0,1,0,5,12,19,,
Stefanie Dolson,65,WAS,815,0,CON,1,71,67,15,2,5,0,0,0,0,0,3,3,1,0,0,3,1,4,2,,
Stefanie Dolson,65,WAS,816,1,NYL,0,61,73,20,3,6,0,0,1,2,1,4,5,0,0,1,1,4,7,8,,
Lindsey Harding,66,LAS,516,0,SEA,1,80,69,29,1,10,0,3,2,2,1,3,4,0,3,0,1,0,4,1,,
Lindsey Harding,66,LAS,518,1,PHO,0,69,74,27,4,10,0,1,0,0,0,2,2,2,1,0,3,3,8,4,,
Lindsey Harding,66,LAS,525,1,SAN,1,83,62,32,4,12,0,1,0,0,0,5,5,5,1,0,1,1,8,10,,
Lindsey Harding,66,LAS,601,0,WAS,0,84,92,52,5,18,2,4,1,1,1,1,2,4,2,0,2,3,13,6,,
Lindsey Harding,66,LAS,603,0,ATL,0,85,93,30,3,9,1,1,0,0,1,2,3,9,2,0,2,5,7,13,,
Lindsey Harding,66,LAS,606,0,CHI,1,102,88,31,3,6,0,1,2,2,2,1,3,7,0,0,0,2,8,15,,
Lindsey Harding,66,LAS,608,1,MIN,0,72,85,19,0,5,0,0,0,0,1,0,1,2,0,0,2,4,0,-4,,
Lindsey Harding,66,LAS,613,0,TUL,0,67,69,30,3,8,0,1,0,2,0,1,1,3,0,0,1,3,6,2,,
Lindsey Harding,66,LAS,614,0,SAN,0,74,101,34,4,11,0,0,4,4,0,0,0,9,3,0,0,1,12,17,,
Lindsey Harding,66,LAS,617,1,MIN,0,77,94,21,1,7,0,1,0,0,1,0,1,1,1,0,2,3,2,-3,,
Lindsey Harding,66,LAS,619,1,TUL,1,87,77,28,6,8,0,0,2,4,1,1,2,2,1,0,0,1,14,15,,
Lindsey Harding,66,LAS,622,1,SAN,0,69,72,13,1,5,0,1,2,2,0,0,0,2,0,0,4,0,4,-2,,
Lindsey Harding,66,LAS,624,1,SEA,1,65,57,29,3,8,0,1,0,0,1,1,2,4,2,0,1,3,6,8,,
Lindsey Harding,66,LAS,628,0,TUL,1,92,89,32,3,11,0,1,2,4,0,6,6,2,1,0,0,1,8,7,,
Lindsey Harding,66,LAS,701,1,CHI,0,83,90,29,2,8,0,2,2,2,1,1,2,3,1,0,1,1,6,5,,
Lindsey Harding,66,LAS,703,0,SEA,1,70,56,21,0,4,0,0,2,2,0,1,1,4,1,0,1,1,2,3,,
Lindsey Harding,66,LAS,706,1,PHO,0,89,94,26,2,4,0,0,4,4,0,1,1,5,0,0,2,3,8,10,,
Lindsey Harding,66,LAS,708,0,MIN,0,72,83,25,5,13,2,3,3,4,2,2,4,4,0,0,0,0,15,14,,
Lindsey Harding,66,LAS,711,0,NYL,1,68,54,19,2,6,0,0,0,0,0,2,2,3,1,0,2,0,4,4,,
Lindsey Harding,66,LAS,713,0,CON,1,90,64,20,0,3,0,0,2,2,0,1,1,6,1,0,1,0,2,6,,
Lindsey Harding,66,LAS,715,0,IND,1,86,78,16,3,8,0,0,0,0,0,1,1,2,3,0,0,2,6,7,,
Lindsey Harding,66,LAS,717,1,WAS,0,75,79,7,0,1,0,0,0,0,0,1,1,2,1,0,2,0,0,1,,
Lindsey Harding,66,LAS,723,1,NYL,0,64,66,9,0,3,0,0,0,0,0,2,2,1,2,1,1,1,0,2,,
Lindsey Harding,66,LAS,724,1,PHO,0,73,93,10,0,1,0,0,2,2,1,0,1,2,1,0,1,3,2,4,,
Lindsey Harding,66,LAS,729,0,PHO,0,69,90,14,3,5,0,0,0,0,0,2,2,2,1,0,1,0,6,8,,
Lindsey Harding,66,LAS,803,1,CON,1,70,69,22,1,3,0,0,0,0,0,0,0,4,1,0,2,2,2,3,,
Lindsey Harding,66,LAS,805,1,TUL,0,90,96,14,4,4,0,0,0,0,0,0,0,0,0,0,2,0,8,6,,
Lindsey Harding,66,LAS,808,1,ATL,1,80,77,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,,
Lindsey Harding,66,LAS,810,0,SAN,0,76,82,21,3,7,0,0,1,1,0,0,0,2,1,0,1,1,7,5,,
Lindsey Harding,66,LAS,815,1,SEA,1,77,65,8,1,1,0,0,1,2,0,0,0,0,0,0,2,1,3,0,,
Lindsey Harding,66,LAS,816,0,PHO,0,69,76,32,3,11,0,1,1,2,0,4,4,5,1,0,6,5,7,2,,
Shenise Johnson,67,SAN,516,0,ATL,0,75,79,25,2,7,0,2,5,6,1,3,4,2,1,0,4,2,9,6,,
Shenise Johnson,67,SAN,517,1,TUL,1,80,76,17,2,7,0,1,1,1,1,3,4,1,3,0,2,1,5,6,,
Shenise Johnson,67,SAN,523,0,PHO,1,78,74,19,4,5,1,1,0,0,0,2,2,2,2,0,1,0,9,13,,
Shenise Johnson,67,SAN,525,0,LAS,0,62,83,16,1,4,0,1,0,0,0,1,1,1,0,0,0,0,2,1,,
Shenise Johnson,67,SAN,605,0,NYL,1,87,75,10,1,3,0,0,0,0,1,1,2,1,1,0,0,0,2,4,,
Shenise Johnson,67,SAN,613,1,SEA,0,72,79,10,2,4,0,2,0,0,0,1,1,2,3,0,2,1,4,6,,
Shenise Johnson,67,SAN,614,1,LAS,1,101,74,20,0,1,0,0,0,0,1,3,4,2,1,0,0,1,0,6,,
Shenise Johnson,67,SAN,619,0,SEA,1,87,82,16,2,4,0,0,0,0,1,5,6,1,0,1,0,1,4,10,,
Shenise Johnson,67,SAN,622,0,LAS,1,72,69,16,3,9,1,4,1,1,0,2,2,1,1,0,0,0,8,6,,
Shenise Johnson,67,SAN,624,1,WAS,0,70,81,11,1,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,,
Shenise Johnson,67,SAN,626,1,ATL,0,79,81,24,3,4,2,2,2,3,1,3,4,0,1,0,1,2,10,12,,
Shenise Johnson,67,SAN,629,0,WAS,1,73,65,12,0,2,0,0,0,0,1,3,4,1,0,0,1,1,0,2,,
Shenise Johnson,67,SAN,701,0,CON,1,74,71,13,2,5,0,1,0,0,0,2,2,1,2,0,0,0,4,6,,
Shenise Johnson,67,SAN,703,0,MIN,0,84,91,23,4,6,1,2,2,2,1,3,4,2,0,0,1,2,11,14,,
Shenise Johnson,67,SAN,705,0,IND,1,71,70,21,3,9,0,2,1,2,0,0,0,0,1,0,0,0,7,1,,
Shenise Johnson,67,SAN,709,1,NYL,1,80,66,19,3,6,0,1,2,2,1,3,4,4,0,1,2,1,8,12,,
Shenise Johnson,67,SAN,711,1,SEA,0,67,88,25,4,8,2,2,0,0,0,3,3,1,0,0,0,2,10,10,,
Shenise Johnson,67,SAN,713,0,PHO,0,61,90,26,4,9,1,2,1,2,4,1,5,1,4,1,4,1,10,11,,
Shenise Johnson,67,SAN,717,0,TUL,0,90,95,25,3,3,2,2,5,6,0,4,4,1,0,0,0,3,13,17,,
Shenise Johnson,67,SAN,722,1,TUL,1,95,93,19,1,6,1,1,3,4,2,1,3,3,0,0,1,1,6,5,,
Shenise Johnson,67,SAN,725,0,MIN,0,78,88,22,6,12,1,2,0,0,1,2,3,1,0,0,0,1,13,11,,
Shenise Johnson,67,SAN,726,1,IND,0,68,75,18,0,6,0,2,0,0,2,1,3,0,0,0,1,1,0,-4,,
Shenise Johnson,67,SAN,729,1,CHI,1,92,74,16,4,9,3,5,0,0,0,2,2,1,1,0,2,0,11,8,,
Shenise Johnson,67,SAN,801,1,CON,0,79,89,15,2,7,0,1,0,0,3,3,6,2,0,0,1,1,4,6,,
Shenise Johnson,67,SAN,803,0,SEA,0,65,71,12,0,3,0,1,0,0,0,3,3,0,1,0,1,2,0,0,,
Shenise Johnson,67,SAN,807,1,PHO,0,73,78,11,2,4,0,0,0,0,2,2,4,1,1,0,0,3,4,8,,
Shenise Johnson,67,SAN,808,0,TUL,0,62,79,18,0,2,0,1,4,4,2,4,6,2,0,0,2,0,4,8,,
Shenise Johnson,67,SAN,810,1,LAS,1,82,76,11,0,4,0,1,0,0,0,3,3,1,1,0,2,0,0,-1,,
Shenise Johnson,67,SAN,815,1,MIN,1,92,76,15,3,6,1,1,2,2,2,0,2,0,1,0,1,0,9,8,,
Shenise Johnson,67,SAN,817,0,CHI,1,84,72,33,6,12,0,2,0,0,3,5,8,8,4,0,3,1,12,23,,
Roneeka Hodges,68,TUL,517,0,SAN,0,76,80,26,2,6,1,4,0,0,0,1,1,1,0,1,1,5,5,3,,
Roneeka Hodges,68,TUL,523,1,MIN,0,93,94,16,3,6,1,4,3,3,1,0,1,1,0,0,1,0,10,8,,
Roneeka Hodges,68,TUL,528,0,SAN,0,79,82,15,0,2,0,1,0,0,0,2,2,1,0,1,1,1,0,1,,
Roneeka Hodges,68,TUL,530,0,PHO,0,78,100,26,2,3,1,2,0,1,1,0,1,4,0,0,3,2,5,5,,
Roneeka Hodges,68,TUL,601,0,SEA,0,60,62,14,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,1,,
Roneeka Hodges,68,TUL,606,1,PHO,1,94,78,17,2,4,1,3,0,0,0,0,0,0,0,0,0,1,5,3,,
Roneeka Hodges,68,TUL,610,1,NYL,1,72,57,20,2,6,1,4,2,2,0,0,0,2,0,0,0,1,7,5,,
Roneeka Hodges,68,TUL,613,1,LAS,1,69,67,17,1,4,1,2,0,0,0,0,0,0,1,0,0,1,3,1,,
Roneeka Hodges,68,TUL,615,1,SEA,1,85,79,27,2,5,1,3,0,0,1,1,2,1,1,0,0,4,5,6,,
Roneeka Hodges,68,TUL,619,0,LAS,0,77,87,16,0,7,0,4,0,1,0,2,2,1,1,0,0,3,0,-4,,
Roneeka Hodges,68,TUL,620,0,PHO,0,80,91,16,1,4,0,2,1,2,0,0,0,0,0,0,1,2,3,-2,,
Roneeka Hodges,68,TUL,622,0,CHI,1,105,99,24,4,9,3,5,2,2,1,3,4,2,1,2,2,1,13,15,,
Roneeka Hodges,68,TUL,625,0,IND,1,107,102,19,1,4,1,3,0,0,0,1,1,0,0,0,0,1,3,1,,
Roneeka Hodges,68,TUL,628,1,LAS,0,89,92,17,4,4,1,1,0,0,2,0,2,0,1,0,1,2,9,11,,
Roneeka Hodges,68,TUL,629,1,PHO,0,77,80,29,5,9,2,6,0,0,2,2,4,0,0,0,0,3,12,12,,
Roneeka Hodges,68,TUL,701,0,NYL,0,74,90,23,1,5,1,4,0,0,0,1,1,3,1,0,0,0,3,4,,
Roneeka Hodges,68,TUL,703,0,CON,1,96,83,26,1,5,0,2,0,0,1,4,5,2,0,0,0,3,2,5,,
Roneeka Hodges,68,TUL,705,1,CON,0,76,78,21,1,4,0,1,0,0,0,1,1,2,1,0,1,4,2,2,,
Roneeka Hodges,68,TUL,708,1,IND,0,76,78,19,3,7,2,4,0,0,1,2,3,2,1,0,0,1,8,10,,
Roneeka Hodges,68,TUL,710,1,MIN,0,85,91,18,3,5,2,4,0,0,0,0,0,1,0,0,0,3,8,7,,
Roneeka Hodges,68,TUL,712,1,WAS,0,74,91,22,3,8,2,5,0,0,1,1,2,4,0,0,1,3,8,8,,
Roneeka Hodges,68,TUL,716,0,MIN,0,82,93,25,1,5,1,5,0,0,1,1,2,4,0,0,0,5,3,5,,
Roneeka Hodges,68,TUL,717,1,SAN,1,95,90,30,3,5,1,2,1,2,0,1,1,2,2,0,0,1,8,10,,
Roneeka Hodges,68,TUL,722,0,SAN,0,93,95,22,0,5,0,3,2,2,0,2,2,1,0,0,0,0,2,0,,
Roneeka Hodges,68,TUL,725,0,WAS,0,77,82,16,1,6,1,5,0,0,0,1,1,1,0,0,1,1,3,-1,,
Roneeka Hodges,68,TUL,727,1,CHI,1,79,69,26,3,6,1,3,1,1,0,3,3,1,1,0,1,1,8,9,,
Roneeka Hodges,68,TUL,729,1,SEA,1,80,74,29,3,9,2,8,8,9,0,3,3,3,2,0,1,3,16,16,,
Roneeka Hodges,68,TUL,731,1,ATL,0,75,85,23,1,6,0,4,2,2,3,2,5,1,2,0,0,4,4,7,,
Roneeka Hodges,68,TUL,802,1,MIN,0,75,84,23,2,3,0,1,0,0,0,2,2,1,0,0,0,5,4,6,,
Roneeka Hodges,68,TUL,805,0,LAS,1,96,90,23,3,7,0,4,0,0,1,0,1,1,0,0,1,2,6,3,,
Roneeka Hodges,68,TUL,808,1,SAN,1,79,62,19,2,6,1,2,0,0,2,1,3,1,0,0,0,1,5,5,,
Roneeka Hodges,68,TUL,810,0,SEA,0,68,74,20,2,7,1,4,1,2,1,2,3,2,0,0,1,1,6,4,,
Roneeka Hodges,68,TUL,815,0,ATL,0,76,92,20,1,5,0,3,0,0,0,2,2,0,0,0,2,2,2,-2,,
Roneeka Hodges,68,TUL,816,0,MIN,0,63,80,16,1,6,0,3,0,0,0,0,0,1,0,1,1,1,2,-2,,
Alex Montgomery,69,NYL,516,0,CON,1,75,54,18,3,5,1,1,2,2,1,2,3,0,2,0,2,1,9,10,,
Alex Montgomery,69,NYL,517,1,CHI,0,65,79,16,2,6,0,2,0,0,0,2,2,0,1,0,0,3,4,3,,
Alex Montgomery,69,NYL,524,0,MIN,0,82,87,16,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,,
Alex Montgomery,69,NYL,527,1,SEA,1,70,64,15,1,2,0,1,0,0,2,3,5,1,0,0,1,1,2,6,,
Alex Montgomery,69,NYL,530,0,WAS,0,60,68,23,2,4,0,1,0,0,1,3,4,2,1,0,2,4,4,7,,
Alex Montgomery,69,NYL,531,0,IND,0,66,70,16,1,4,0,0,0,0,0,2,2,1,0,0,2,5,2,0,,
Alex Montgomery,69,NYL,605,1,SAN,0,75,87,24,4,4,2,2,0,0,0,2,2,1,0,0,5,4,10,8,,
Alex Montgomery,69,NYL,608,1,WAS,1,81,64,19,4,7,3,4,2,2,3,4,7,1,2,0,3,1,13,17,,
Alex Montgomery,69,NYL,610,0,TUL,0,57,72,18,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,,
Alex Montgomery,69,NYL,613,1,CON,0,75,83,31,2,6,0,0,0,0,1,6,7,3,2,0,1,3,4,11,,
Alex Montgomery,69,NYL,615,0,CON,0,72,76,30,3,7,0,2,0,0,0,6,6,1,2,0,1,1,6,10,,
Alex Montgomery,69,NYL,618,0,CHI,0,100,105,32,3,7,1,2,0,1,2,7,9,2,1,0,0,2,7,14,,
Alex Montgomery,69,NYL,620,0,ATL,0,64,85,23,4,7,3,3,0,0,1,4,5,2,1,0,2,3,11,14,,
Alex Montgomery,69,NYL,622,1,ATL,1,85,78,33,5,15,2,7,0,0,0,2,2,1,0,1,1,4,12,5,,
Alex Montgomery,69,NYL,627,1,CHI,0,69,73,32,4,10,3,6,0,2,2,3,5,1,2,1,0,2,11,12,,
Alex Montgomery,69,NYL,629,1,CON,1,67,65,33,2,8,2,6,0,0,2,6,8,1,0,0,0,0,6,9,,
Alex Montgomery,69,NYL,701,1,TUL,1,90,74,21,1,1,1,1,0,0,1,3,4,0,0,0,2,4,3,5,,
Alex Montgomery,69,NYL,706,1,MIN,1,87,80,22,2,3,0,1,0,0,1,1,2,1,1,1,0,3,4,8,,
Alex Montgomery,69,NYL,709,0,SAN,0,66,80,18,1,6,0,2,0,0,1,6,7,0,1,0,0,1,2,5,,
Alex Montgomery,69,NYL,711,1,LAS,0,54,68,31,4,8,2,3,0,1,2,2,4,1,0,1,2,2,10,9,,
Alex Montgomery,69,NYL,716,1,ATL,1,77,75,23,1,5,1,5,0,0,1,2,3,2,4,0,2,5,3,6,,
Alex Montgomery,69,NYL,723,0,LAS,1,66,64,26,0,2,0,0,0,0,1,2,3,1,1,0,2,4,0,1,,
